NatureCode,Result,
611,1
321,11
321,11
321,11
715,1
324,1
324,1
311,10
324,1
311,10
700,1
324,1
321,11
324,1
324,1
321,11
311,10
353,1
733,1
311,10
411,1
311,10
321,0
321,11
300,10
611,1
321,11
321,11
321,11
321,11
321,11
721,1
700,1
733,1
311,10
311,10
321,11
311,10
511,1
321,11
321,11
321,11
730,1
321,11
321,11
322,1
611,1
321,11
311,10
321,11
311,10
621,1
324,1
311,10
311,10
611,1
324,1
500,1
611,1
611,1
321,11
611,1
324,1
522,1
321,11
600,1
324,1
324,1
321,11
321,11
321,11
735,1
324,1
322,1
324,1
552,1
321,11
321,11
440,1
700,1
311,10
311,10
321,11
412,1
321,11
311,10
324,1
311,10
321,11
324,1
321,11
321,11
700,1
730,1
321,11
321,11
551,1
321,11
324,1
300,10
611,1
611,1
611,1
300,10
324,1
611,1
600,1000
611,1
322,1
510,1
321,11
321,11
321,11
745,1
324,1
311,10
531,1
321,11
311,10
321,11
321,11
321,11
321,11
300,10
324,1
331,1
321,11
322,1
324,1
311,10
311,10
745,1
324,1
321,11
311,10
311,10
311,10
324,1
510,1000
324,1
611,1
611,1
321,11
746,1
611,1
745,1
321,11
321,11
321,11
321,11
611,1
321,11
412,1
461,1
744,1
321,11
321,11
321,11
321,11
321,11
321,11
321,11
321,11
321,11
300,10
733,1
600,1
251,1
311,10
324,1
321,11
324,1
311,10
321,11
321,11
324,1
553,1
324,1
321,11
321,11
321,11
531,1
500,1
324,1
743,1
321,11
311,10
322,1
321,11
321,11
311,10
311,10
550,1
745,1
321,11
324,1
321,11
321,11
324,1
300,10
600,1
111,1113
324,1000
324,1
611,1
746,1
324,1
600,1
324,1
324,1
911,1
321,11
700,1
311,10
311,10
311,10
444,1
321,11
321,11
321,11
321,11
413,1
321,11
131,1
324,1
321,11
611,1
324,1
321,11
735,1
743,1
300,10
511,1
311,10
324,1
321,11
324,1
324,1
321,11
321,11
413,1
321,11
621,1
321,11
321,11
321,11
324,1
321,11
311,10
311,10
324,1
324,1
321,11
561,1
611,1
743,1
740,1
321,11
531,1
324,1
311,10
321,1010
611,1
321,11
611,1
321,11
324,1
324,1
321,11
311,10
321,11
321,11
311,10
321,11
142,1
745,1
321,11
321,11
321,11
321,11
744,1
324,1
321,11
300,10
324,1
740,1
321,11
311,10
321,11
321,11
321,11
321,11
321,11
324,1
311,10
321,11
321,11
311,10
311,10
531,1
321,11
622,1
321,11
311,10
321,11
321,11
321,11
622,1
311,10
321,11
321,11
611,1
321,11
300,10
321,11
324,1
311,10
743,1
321,11
611,1
324,1
321,1010
321,11
510,1
321,11
611,1
611,1
321,11
611,1
300,10
321,11
321,11
321,11
321,11
322,1
600,1
311,10
321,11
324,1
324,1
321,11
611,1
324,1
321,11
611,1
321,11
622,1
300,10
321,11
321,11
311,10
321,11
324,1
730,1
311,10
321,11
321,11
611,1
622,1
321,1010
321,11
322,1
622,1
324,1
321,11
311,10
735,1
710,1
743,1
324,1
311,10
733,1
440,1
743,1
324,1
322,1
251,1
324,1
652,1
324,1
554,1
321,11
321,11
735,1
321,11
324,1
324,1
321,11
321,11
311,10
321,11
321,11
321,11
311,10
324,1
511,1
321,11
311,10
311,10
611,1
324,1
735,1
510,1
321,11
321,11
300,10
321,11
331,1
321,11
324,1
520,1
322,1
321,11
324,1
321,11
321,11
321,11
741,1
321,11
321,11
321,11
324,1
311,10
324,1
324,1
324,1
321,11
321,11
311,10
324,1
321,11
321,11
143,1
311,10
321,11
324,1
321,11
321,11
321,11
321,11
621,1
735,1
745,1
353,1
131,1
311,10
321,11
412,1
321,11
311,10
321,11
611,1
130,1
321,11
324,1
322,1
411,1
300,10
745,1
321,11
743,1
321,1010
740,1
324,1
321,11
311,10
300,10
611,1
321,11
611,1
324,1
251,1
311,10
321,11
743,1
300,10
321,11
311,10
554,1
551,1
321,11
611,1
311,10
324,1
324,1
611,1
321,11
321,11
324,1
321,11
321,11
611,1
321,11
412,1
321,11
324,1
331,1
324,1
600,1
142,1
300,10
324,1
600,1
300,10
743,1
321,11
321,11
600,1
321,11
321,11
611,1
321,11
323,1
324,1
321,11
321,11
611,1
321,11
311,10
324,1
710,1
324,1
300,10
322,1
311,10
321,11
311,10
321,11
324,1
311,10
611,1
553,1
324,1
311,10
321,11
300,10
424,1
322,1
321,11
300,10
311,10
311,10
321,11
611,1
321,11
554,1
324,1
324,1
561,1
324,1
611,1
611,1
611,1
324,1
324,1
600,1
743,1
611,1
746,1
600,1
311,10
324,1
321,11
324,1
324,1
321,11
300,10
622,1
324,1
322,1
311,10
611,1
321,11
324,1
311,10
321,11
743,1
311,10
611,1
251,1
324,1
321,11
622,1
321,11
321,11
745,1
324,1
622,1
324,1
324,1
251,1
700,1
321,11
611,1
321,11
731,1
324,1
324,1000
324,1
324,1
311,10
311,10
611,1
154,1
324,1
321,11
324,1
311,10
331,1
321,11
321,11
311,10
300,10
321,11
321,11
600,1
321,11
311,10
552,1
745,1
321,11
324,1
622,1
324,1
311,10
321,11
300,10
611,1
311,10
321,11
622,1
324,1
311,10
661,1
611,1
324,1
321,11
311,10
321,11
611,1
311,10
324,1
745,1
311,10
551,1
321,11
311,10
321,11
321,1010
321,11
321,11
324,1
611,1
324,1
321,11
324,1
311,10
324,1
324,1
321,1010
700,1
321,11
600,1
321,11
531,1
745,1
550,1
321,11
321,11
321,11
321,11
300,10
321,11
321,11
311,10
321,11
321,11
622,1
324,1
321,11
611,1
551,1
463,1
735,1
321,11
311,10
321,11
311,10
321,11
311,10
311,10
321,11
321,11
321,11
300,10
321,11
324,1
710,1
611,1
622,1
321,11
321,11
311,10
611,1
300,10
300,10
311,10
324,1
311,10
311,10
710,1
322,1
300,10
311,10
311,10
321,11
311,10
311,10
311,10
321,11
300,10
321,11
611,1000
311,10
311,10
321,11
324,1
324,1
321,11
611,1
600,1
321,11
321,11
300,10
734,1
730,1
311,10
321,11
550,1
324,1
611,1
321,11
311,10
324,1
321,11
324,1
324,1
321,11
611,1
522,1
321,11
321,11
324,1
321,11
111,1113
251,1
611,1
321,11
622,1
321,11
321,11
611,1
321,11
321,11
311,10
321,11
714,1
743,1
600,1
321,11
611,1
324,1
300,10
324,1
732,1
353,1
522,1
321,11
321,11
324,1
600,1
324,1
324,1
322,1
500,1
321,11
321,11
321,11
622,1
700,1
412,1
500,1
324,1
321,11
500,1
311,10
324,1
611,1
311,10
324,1
321,11
311,10
321,11
600,1
324,1
311,10
321,11
321,11
321,11
600,1
324,1
321,11
321,11
611,1
324,1
324,1
324,1
311,10
321,11
411,1
321,11
611,1
600,1
812,1
321,11
311,10
311,10
554,1
324,1
321,11
311,10
324,1
324,1
322,1
321,11
321,11
324,1
700,1
324,1
321,11
611,1
324,1
300,10
321,11
622,1
700,1
324,1
321,11
311,10
740,1
321,1010
411,1
554,1
611,1
611,1
321,11
311,10
324,1
321,11
111,1113
611,1
321,1010
118,1
300,10
251,1
324,1
300,10
311,10
311,10
321,11
324,1
321,11
324,1
321,11
321,11
150,1
671,1
321,11
324,1
321,11
611,1
321,11
550,1
321,11
311,10
321,11
622,1
621,1
324,1
321,11
321,11
321,11
321,11
311,10
142,1
700,1
322,1000
600,1
311,10
424,1000
611,1
321,11
600,1
324,1
321,11
324,1
324,1
321,11
321,11
311,10
321,11
311,10
511,1
611,1
311,10
321,11
611,1000
131,1
321,11
321,11
321,11
311,10
324,1
324,1
311,10
321,11
324,1
600,1
324,1
600,1
321,11
324,1
300,10
611,1
611,1
611,1
300,10
324,1
321,11
611,1
531,1
411,1
321,11
311,10
324,1
321,11
311,10
611,1
300,10
311,10
324,1
300,10
324,1
321,11
700,1
321,11
700,1
321,11
321,11
300,10
321,11
322,1
321,11
321,11
111,1113
622,1
321,11
321,11
611,1000
321,11
321,11
300,10
321,11
321,11
324,1
700,1
321,11
300,10
324,1
321,11
321,11
311,10
321,11
131,1
321,11
251,1
321,11
321,11
321,11
622,1
324,1
600,1
445,1
743,1
611,1
321,11
321,11
324,1
321,11
321,1010
321,11
611,1
321,11
321,11
300,10
311,10
321,11
611,1
321,11
500,1
324,1
311,10
324,1
600,1
322,1
131,1
321,11
322,1
324,1
321,11
321,11
324,1
733,1
321,1010
731,1
552,1
324,1
321,11
311,10
622,1
321,11
611,1
321,11
321,11
321,11
311,10
324,1
321,11
331,1
321,11
300,10
611,1
321,11
324,1
321,11
611,1
424,1
311,10
622,1
311,10
511,1
322,1
611,1
324,1
321,11
743,1
311,10
321,11
321,11
740,1
321,11
311,10
321,11
311,10
622,1
321,11
324,1
324,1
331,1
321,11
500,1
311,10
311,10
251,1
522,0
321,11
300,10
321,11
321,11
611,1
321,11
715,1000
321,11
321,11
311,10
321,11
651,1
324,1
710,1
611,1
550,1
311,10
622,1
321,11
622,1
311,10
321,11
324,1
324,1
324,1
500,1
321,11
324,1
321,11
300,10
321,11
324,1
321,1010
321,11
743,1
321,11
324,1
311,10
321,11
740,1
300,10
321,11
900,1
622,1
321,11
300,10
600,1
321,11
321,11
324,1
311,10
321,11
321,11
321,11
300,10
510,1
554,1
324,1
321,11
321,11
311,10
311,10
321,11
324,1
321,11
311,0
321,1010
311,10
321,11
554,1
300,10
321,11
743,1
300,10
311,10
311,10
324,1
600,1
321,11
324,1
311,10
300,10
311,10
611,1
611,1
324,1
735,1
321,11
554,1
321,11
300,10
510,1
138,1
321,11
300,10
321,11
300,10
730,1
741,1
740,1
321,11
611,1
745,1
311,10
611,1
321,11
550,1
321,11
611,1
321,11
311,10
311,10
321,11
321,11
321,11
321,11
311,10
744,1
321,11
611,1
321,11
743,1
321,11
324,1
324,1
300,0
321,11
650,1
321,11
730,1
324,1
730,1
743,1
321,11
324,1
324,1
311,10
324,1
311,10
311,10
300,10
745,1
745,1
321,11
611,1
324,1
324,1
321,11
321,11
324,1
611,1
321,11
324,1
661,1
700,1
554,1
321,11
600,1
730,1
321,11
321,11
321,11
251,1
324,1
440,1
321,11
321,11
321,11
321,11
321,1010
321,11
611,1
520,1
321,11
311,10
622,1
311,10
321,11
321,11
321,11
611,1
321,11
444,1
321,11
321,11
311,10
311,10
321,11
321,1010
321,11
412,1
324,1000
500,1
300,10
321,11
500,1
321,11
554,1
321,11
321,11
324,1
321,11
324,1
700,1
321,11
311,10
324,1
300,10
321,11
251,1
321,11
321,11
745,1
321,0
324,1
324,1
321,11
911,1
321,11
324,1
300,10
311,10
511,1
531,1
324,1
321,11
324,1
324,1
321,11
300,10
713,1
322,1000
311,10
321,11
321,11
324,1
652,1
321,1010
321,11
311,10
321,11
661,1
324,1
324,1
321,11
311,10
300,10
300,10
745,1
400,1
622,1
510,1
322,1
321,11
511,1
300,10
324,1
700,1
611,1
311,10
700,1
321,11
600,1
324,1
554,1
321,11
321,11
321,11
300,10
324,1
321,11
611,1
600,1
321,11
324,1
324,1
322,1
321,11
321,11
311,10
324,1
311,10
311,10
412,1
321,11
324,1
311,10
311,10
324,1
321,11
611,1
740,1
321,11
743,1
324,1
300,10
411,1
321,11
311,10
321,11
311,10
321,11
324,1000
321,11
151,1
740,1
251,1
321,11
611,1
321,11
324,1
552,1
311,10
321,11
311,10
500,1
550,1
321,11
300,10
324,1
300,10
321,11
500,1
324,1
311,10
321,11
300,10
321,11
324,1
311,10
321,11
311,10
412,1
321,11
321,11
324,1
321,11
321,11
600,1
324,1
300,10
324,1
321,11
322,1
311,10
324,1
321,11
324,1
321,11
551,1
500,1
324,1
611,1
324,1
322,1000
324,1
324,1
321,11
700,1
324,1000
622,1
311,10
324,1
321,11
324,1
311,10
321,11
324,1
321,11
321,1010
321,11
321,11
321,11
324,1
311,10
353,1
311,10
440,1
321,11
600,1
321,11
311,10
324,1
321,11
300,10
444,1
745,1
321,11
321,11
300,10
746,1
321,11
321,11
300,10
611,1
611,1
321,11
324,1
321,11
321,11
500,1
522,1
321,11
321,11
321,11
743,1
321,11
321,11
324,1
321,11
311,10
321,11
321,11
311,10
321,11
440,1
311,10
600,1
321,11
321,11
700,1
311,10
136,1
321,11
324,1
311,10
734,1
321,11
511,1
511,1
600,1
911,1
311,10
611,1
324,1
324,1
611,1
445,1
324,1
321,11
744,1
321,11
511,1
321,11
251,1
321,11
445,1
324,1
321,11
300,10
321,11
745,1
311,10
321,11
311,10
150,1
324,1
321,11
321,11
611,1
311,10
324,1
735,1
321,11
741,1
321,11
321,11
700,1
321,11
622,1
600,1
321,11
300,10
324,1
300,10
311,10
321,11
321,11
324,1
300,10
321,11
300,10
311,10
611,1
324,1
311,10
311,10
321,11
300,10
300,10
311,10
321,11
463,1
321,11
611,1
611,1
353,1
611,1
324,1
552,1
321,11
321,11
311,10
743,1
611,1
740,1
714,1
500,1
321,1010
321,11
321,11
321,11
743,1
740,1
311,10
321,11
311,10
735,1
321,11
743,1
311,10
300,10
324,1
551,1
311,10
611,1
321,11
324,1
324,1
322,1
324,1
321,11
321,11
321,11
140,1
321,11
311,10
321,11
611,1
554,1
300,10
743,1
321,11
550,1
300,10
321,11
321,11
311,10
321,11
745,1
300,10
311,10
321,11
324,1
324,1
111,1113
311,10
611,1
321,11
321,1010
321,11
324,1
321,11
321,11
321,11
300,10
300,10
743,1
321,11
413,1
600,1
324,1
740,1
322,1
745,1
611,1
554,1
311,10
300,10
321,11
611,1
511,1
300,10
323,1
300,10
321,11
300,10
324,1
321,11
611,1
300,10
622,1
300,10
321,11
321,11
321,11
740,1
321,11
324,1
611,1
744,1
321,11
321,11
321,11
321,11
611,1
500,1
611,1
554,1
111,1113
321,11
444,1
321,11
251,1
321,11
540,1
500,1
321,11
733,1000
321,11
324,1
324,1
735,1
322,1
600,1
321,11
321,11
321,11
321,11
321,11
671,1
324,1000
622,1
321,11
300,10
611,1
444,1
321,11
321,11
321,11
321,11
746,1
321,11
140,1
510,1000
611,1
721,1
324,1
331,1
300,10
611,1
113,1
321,11
511,1
321,11
600,1
321,11
611,1
311,10
321,1010
611,1
311,10
321,11
321,11
321,11
745,1
324,1
622,1
321,11
743,1000
311,10
324,1
321,11
520,1
311,10
321,11
552,1
324,1
321,11
321,11
321,11
611,1
611,1
611,1
321,11
311,10
745,1
311,10
311,10
300,10
321,11
300,10
324,1
321,11
321,11
324,1
321,11
442,1
311,10
321,11
324,1
611,1
321,11
324,1
321,11
611,1000
321,11
321,11
611,1
321,11
321,11
321,11
735,1
321,11
324,1
321,11
611,1
321,11
321,11
324,1000
300,10
311,10
321,11
611,1
311,10
611,1
611,1
600,1
741,1
324,1
251,1
622,1
324,1
321,11
324,1
321,11
311,10
131,1
412,1
311,10
321,11
321,11
324,1
500,1
321,11
311,10
321,11
321,11
463,1
324,1
311,10
324,1
324,1
322,1
554,1
743,1
324,1
322,1
321,11
321,11
321,11
611,1
622,1
300,10
740,1
710,1
321,11
324,1
321,11
321,11
321,11
611,1
321,11
311,10
444,1
321,11
300,10
622,1
611,1
322,1
321,11
321,11
324,1
745,1
311,10
321,11
324,1
311,10
300,10
324,1
251,1
321,11
321,11
311,10
311,10
522,1
611,1
740,1
552,1000
500,1
321,11
324,1000
321,11
324,1
321,11
324,1000
321,11
412,1
321,11
324,1
324,1
611,1
321,1010
611,1
622,1
554,1
300,10
324,1
611,1
311,10
441,1000
324,1
321,11
520,1
311,10
600,1
311,10
321,11
321,11
735,1
321,11
551,1
300,10
324,1
321,11
622,1
210,1
321,11
321,11
300,10
321,11
321,11
324,1
321,11
743,1
511,1000
321,11
611,1
671,1
300,10
600,1
321,11
324,1
324,1
622,1
321,11
131,1
321,11
300,10
745,1
321,11
300,10
311,0
321,11
740,1000
300,10
322,1
500,1
324,1
321,11
324,1
324,1000
745,1
611,1
300,10
324,1
251,1
321,11
300,10
611,1
321,11
311,10
710,1
321,11
324,1
300,10
321,11
551,1
741,1
733,1
622,1
743,1
611,1
324,1
321,11
700,1
311,10
321,11
552,1
321,11
611,1
311,10
321,11
300,10
321,11
321,11
300,10
735,1
311,10
611,1
321,11
321,11
323,1
300,10
311,10
321,11
321,11
733,1
743,1
311,10
745,1
300,10
735,1
321,11
321,11
611,1
740,1
733,1
311,10
740,1
321,11
300,10
321,11
321,11
611,1
321,11
321,11
321,11
321,11
324,1
324,1
311,10
311,10
511,1
353,1
321,11
611,1
311,10
311,10
732,1
311,10
321,11
322,1
300,10
321,11
324,1
311,10
713,1
311,10
631,1
324,1
324,1
611,1
611,1
911,1
444,1
552,0
554,1
311,10
322,1
661,1
321,11
552,1
611,1
311,10
321,11
311,10
324,1
311,10
321,11
700,1
743,1
611,1
300,10
745,0
321,11
611,1
611,1
321,11
611,1
511,1
323,1
321,11
321,1010
745,1
740,1
554,1
324,1
321,11
321,11
321,11
311,10
321,11
321,11
300,10
611,1
321,11
600,1
440,1
412,1
324,1
554,1
300,10
736,1
743,1
321,11
324,1000
324,1
321,11
311,10
600,1
324,1
321,11
324,1
300,10
311,10
745,1
321,11
311,10
321,11
324,1
324,1
911,1
324,1
321,11
311,10
311,10
321,11
323,1
324,1
321,11
131,1
550,1
321,11
311,10
611,1
733,1
321,11
411,1
311,10
321,11
321,11
321,1010
321,11
611,1
324,1000
321,11
445,1
500,1
321,11
745,1
611,1
324,1
324,1
740,1
321,11
324,1
311,10
700,1
321,11
321,11
424,1
713,1
311,10
321,11
321,11
311,10
321,11
300,10
300,10
311,10
300,10
611,1
324,1
735,1
321,11
321,11
321,11
321,11
600,1
321,11
300,10
321,11
600,1
324,1
321,11
520,1
463,1
740,1
324,1
321,11
311,10
321,1010
323,1
321,11
321,11
324,1
321,11
444,1
743,1
731,1
552,1
324,1
324,1
322,1
321,11
300,10
324,1
311,10
611,1
321,11
300,10
324,1
311,10
321,11
321,11
324,1000
745,1
600,1000
321,11
321,11
321,11
321,11
322,1
311,10
745,1
321,1010
321,11
611,1
321,11
622,1
520,1
622,1
321,11
324,1
611,1
321,11
324,1
321,11
324,1
321,11
551,1
611,1
714,1
424,1
440,1
611,1
321,11
321,11
440,1
324,1
553,1
324,1
321,1010
141,1
300,10
311,10
321,11
321,11
321,11
743,1
311,10
321,11
300,10
324,1
321,11
600,1
321,11
311,10
321,11
321,11
321,11
311,10
321,11
463,1
300,10
600,1
321,11
321,11
321,11
600,1
321,11
311,10
311,10
311,10
622,1
324,1
311,10
324,1
531,1
311,10
311,10
600,1000
321,11
321,11
611,1
324,1
251,1
311,10
321,11
321,11
611,1
321,11
321,11
311,10
321,11
700,1
311,10
300,10
321,11
746,1
611,1
745,1
611,1
300,10
324,1
611,1
321,11
311,10
300,10
321,11
321,11
611,1
311,10
220,1
300,10
321,11
324,1
321,11
321,11
300,10
611,1
622,1
321,11
311,10
321,11
321,11
744,1
440,1000
331,1
311,10
321,11
611,1
300,10
311,10
744,1
611,1
611,1
321,11
321,11
324,1
321,11
611,1
321,11
746,1
531,1
611,1
324,1
324,1
324,1
321,11
321,11
321,11
321,11
622,1
324,1000
611,1
730,1
311,10
321,11
324,1
735,1
311,10
324,1
321,11
324,1
131,1
746,1
744,1000
600,1
650,1
324,1
324,1
424,1
324,1
324,1
321,11
311,10
324,1
331,1
321,11
321,11
324,1
324,1
611,1
321,11
324,1
321,11
321,11
554,1
324,1
746,1
740,1
745,1
622,1
745,1
321,11
324,1
311,10
321,11
321,11
321,11
300,10
311,10
321,11
311,10
321,11
745,1
611,1
324,1
300,10
324,1
321,11
321,11
554,1
321,11
300,10
445,1
300,10
324,1
321,11
735,1
321,11
311,10
321,11
321,11
321,11
321,11
321,11
311,10
311,10
600,1
321,11
321,11
300,10
311,10
321,11
321,11
321,11
113,1
743,1
324,1
321,11
300,10
520,1
311,10
300,10
321,11
311,10
321,11
321,11
321,11
321,11
324,1
463,1
600,1
311,10
300,10
311,10
321,11
321,11
300,10
131,1
552,1
324,1
321,11
251,1
611,1
154,1
321,11
311,10
321,11
322,1
730,1
412,1
324,1
321,11
324,1
550,1
700,1
353,1
611,1
552,1
300,10
321,11
611,1
131,1
321,11
311,10
743,1
324,1
324,1
251,1
321,11
740,1
321,11
745,1
321,11
321,11
321,11
324,1000
300,10
321,11
143,1
611,1
735,1
735,1
552,1
321,1010
324,1
321,11
700,1
311,10
321,11
324,1
300,10
324,1
444,1
324,1
733,1
324,1
311,10
321,11
321,11
311,10
324,1
353,1
321,11
321,11
321,11
300,10
324,1
321,11
300,10
321,11
321,11
324,1
746,1
324,1
324,1
400,1
611,1
611,1
300,10
324,1
321,11
321,11
733,1
311,10
300,10
324,1
311,10
311,10
745,1
711,1
321,11
300,10
321,11
321,1010
300,10
311,10
321,11
321,11
550,1
311,10
600,1
300,10
321,11
321,11
611,1
311,10
321,11
321,11
321,11
321,11
511,1
744,1
321,11
600,1
341,1
321,11
321,11
321,11
311,10
324,1
321,11
321,11
321,11
323,1
745,1
321,11
550,1
321,11
321,11
324,1
600,1
321,11
745,1
324,1
622,1
300,10
500,1
321,11
321,11
321,11
311,10
321,11
611,1
321,11
745,1
311,10
622,1
321,11
321,11
743,1
463,1
611,1
311,10
321,11
321,11
311,10
743,1
324,1
735,1
321,11
324,1
321,11
321,11
743,1
551,1
745,1
321,11
622,1
324,1
743,1
321,11
321,11
300,10
611,1
500,1
321,11
321,11
324,1
311,10
400,1
321,11
321,11
740,1
321,11
321,11
311,10
600,1
600,1
321,11
321,1010
311,10
311,10
311,10
740,1
154,1
311,10
611,1
321,11
611,1
550,1
311,10
300,10
311,10
321,11
321,11
321,11
321,11
611,1
745,1
311,10
321,11
311,10
300,10
743,1
311,10
321,11
745,1
324,1
251,1
611,1
322,1
600,1
300,10
321,11
300,10
321,11
324,1
321,11
321,11
600,1
611,1
324,1
611,1
143,1
321,11
311,10
700,1
311,10
321,11
743,1
321,11
321,11
300,10
300,10
311,10
142,1
730,1
740,1
324,1
740,1
321,11
321,11
321,11
300,10
321,11
324,1
324,1
611,1
324,1
611,1
441,1
323,1
321,11
311,10
321,11
324,1
300,10
321,11
321,11
321,11
311,10
511,1
324,1
300,10
321,11
311,10
321,11
321,11
311,10
311,10
324,1
324,1
321,11
321,11
733,1
611,1
311,10
321,11
711,1
611,1
611,1
743,1
321,11
321,11
321,11
300,10
311,10
321,11
745,1
321,1010
311,10
321,11
730,1
900,0
324,1
324,1
311,10
300,10
321,11
622,1
311,10
321,11
321,11
322,1
321,11
321,11
511,1
321,11
311,10
324,1
311,10
324,1
322,1
321,11
611,1
412,1
142,1
611,1
324,1
611,1
321,11
100,1
321,11
321,11
300,10
311,10
600,1
412,1
321,11
300,10
611,1
324,1
321,11
321,11
321,11
531,1
743,1
300,10
311,10
321,11
600,1
554,1
745,1
561,1
622,1
324,1
321,11
611,1
324,1
321,11
551,1
611,1
321,11
321,11
700,1
522,1
300,10
311,10
324,1
324,1
324,1
321,11
300,10
321,11
554,1
311,10
324,1
413,1
321,11
311,10
311,10
321,11
321,11
321,11
324,1
324,1
611,1
324,1
311,10
745,1
321,11
321,11
311,10
300,10
300,10
311,10
311,10
300,10
151,1000
321,11
300,10
745,1
300,10
324,1
300,10
321,11
321,11
321,11
511,1
554,1
321,11
611,1000
321,11
511,1
322,1
111,1113
700,1
531,1
321,11
311,10
661,1
554,1
324,1
321,11
500,1
324,1
321,11
321,11
321,11
311,10
300,10
321,11
324,1
611,1
311,10
321,11
321,11
321,11
324,1
745,1
611,1
321,11
321,11
151,1
321,11
300,10
300,10
500,1
311,10
611,1
736,1
500,1
311,10
131,1
321,11
321,1010
300,10
221,1
321,11
746,1
324,1
324,1
600,1
324,1
300,10
321,11
740,1
324,1
321,11
324,1
311,10
321,11
321,11
321,11
324,1
311,10
321,11
611,1
321,11
321,11
300,10
321,11
321,11
622,1
321,11
463,1
324,1
324,1
321,11
600,1
321,11
321,11
321,11
321,11
321,11
324,1
321,11
611,1
311,10
324,1
311,10
300,10
622,1
251,1
300,10
311,10
324,1
311,10
321,11
324,1
321,11
321,11
745,1
321,11
600,1
622,1
131,1
551,1
321,11
400,1
300,10
300,10
622,1
321,11
531,1
600,1
311,10
440,1
311,10
740,1
321,11
311,10
324,1
324,1
444,1
324,1
321,11
321,11
321,11
321,11
311,10
321,11
321,11
324,1
600,1
324,1
324,1
611,1
321,11
321,11
622,1
445,1
600,1
321,11
324,1
311,10
324,1
500,1
611,1
321,11
300,10
311,10
321,11
324,1
561,1
321,11
311,10
300,10
324,1
311,10
321,11
300,10
554,1
743,1
321,11
311,10
531,1
311,10
300,10
321,11
321,11
745,1
611,1
324,1
324,1
111,1113
322,1
321,11
321,11
300,10
321,11
552,1
311,10
622,1
324,1
324,1
311,10
730,1
463,1
324,1
300,10
311,10
711,1
221,1
311,10
740,1
311,10
